alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic,rollout_info/num_transitions,rollout_info/reward_mean,timestep
0.0015765299781924078,150.0,0.0,-8977.384279244714,2531.888748259361,-0.004295992452185602,-43.456421047210654,8.23266548464347e-10,208334.0,-0.7947485410323469,65000
0.0014263236375991251,150.0,0.0,-8527.363814547281,1878.3357010810157,-0.00388623585226014,-44.131917892455945,8.9332323760169e-10,207129.0,-0.7986588993056777,66000
0.001290425606304777,150.0,0.0,-9851.971353953231,1872.460449895877,-0.003513835620367897,-44.80602059555047,8.502032812565675e-10,207719.0,-0.797645460884422,67000
0.0011674758847802908,150.0,0.0,-9611.734595730577,2393.0472487493544,-0.0031777135520242206,-45.47507746887201,8.334168740565387e-10,207759.0,-0.8047347857797262,68000
0.0010562434690073149,150.0,0.0,-8632.648282215936,1824.5919703842565,-0.002872992412652823,-46.14618725967412,9.8880070372072e-10,207564.0,-0.8034197913291994,69000
0.0009556022343458605,150.0,0.0,-11324.685289010551,2015.9840213670402,-0.0025982720544561783,-46.82891420745844,7.816760564799419e-10,207623.0,-0.7985525359705464,70000
0.0008645487519097506,150.0,0.0,-10490.018935456246,2310.1851761608787,-0.002350511841708795,-47.4995771217345,7.494796870240175e-10,207917.0,-0.7909193996756138,71000
0.0007821761682280342,150.0,0.0,-9135.794447067794,1514.0973575810146,-0.002124698147643353,-48.17510741424562,6.972167095747881e-10,207658.0,-0.7971263760690185,72000
0.0007076512728235677,150.0,0.0,-9419.451509088778,2552.2687013065142,-0.0019206999425077796,-48.84936305999756,7.16567519012251e-10,206631.0,-0.7971055890961096,73000
0.0006402273109415545,150.0,0.0,-8940.236580786504,2446.1039904677737,-0.00173661875235848,-49.52375179290776,7.377030475704676e-10,207517.0,-0.7915557078098505,74000
0.0005792257860885009,150.0,0.0,-9026.218730296232,1843.423784016045,-0.0015690343193709858,-50.19625494003302,6.448742426220382e-10,207711.0,-0.7965102875348096,75000
0.0005240365457721063,150.0,0.0,-10127.751685379,2594.2771185004467,-0.0014190237905131675,-50.87468008804316,7.026132171437248e-10,207132.0,-0.7958822438701335,76000
0.00047410628941725017,150.0,0.0,-9399.221016988908,2324.194581128621,-0.0012830844435375182,-51.54781452560424,6.718571409023589e-10,207827.0,-0.7991872028680865,77000
0.0004289326055732082,150.0,0.0,-8157.695388372132,615.7399455495042,-0.0011608484131284062,-52.22919023895257,6.414974648531741e-10,207091.0,-0.7957372091979628,78000
0.00038806743340683144,150.0,0.0,-9164.514679444017,2557.2268473544814,-0.001047746415890286,-52.89732168197635,6.932871128590566e-10,207478.0,-0.7920919380610693,79000
0.00035109306999947943,150.0,0.0,-7630.559723674633,631.6290676305816,-0.0009473008053028027,-53.57662585830683,5.881203336017431e-10,207097.0,-0.7976432188998431,80000
0.0003176403992692944,150.0,0.0,-11351.035505613227,2178.1508186454384,-0.0008549154027132314,-54.24821800231923,6.39646371616147e-10,207903.0,-0.8000034840951779,81000
0.0002873738867056088,150.0,0.0,-9097.622987786188,1766.794976898927,-0.0007736279824748618,-54.92151259613035,5.839139436769949e-10,207505.0,-0.7937932692601223,82000
0.0002599913353333245,150.0,0.0,-9128.510256009078,2639.117751495155,-0.0006985818609246059,-55.59701897430415,6.051307355385908e-10,207009.0,-0.8057092956204863,83000
0.00023521794134285314,150.0,0.0,-9091.812620315273,1798.4761381980575,-0.0006305250931764017,-56.27990508651724,6.031017006874307e-10,207295.0,-0.8019310754782343,84000
0.0002128050943574633,150.0,0.0,-8647.398250967159,1709.7134316879924,-0.0005682481439143881,-56.94726854705815,6.703153327333721e-10,207774.0,-0.7915821545365397,85000
0.0001925278644775971,150.0,0.0,-8051.763877027183,515.3130079702391,-0.0005136351546680091,-57.614926963806084,5.127488290311573e-10,207514.0,-0.7905799603988005,86000
0.0001741827593068593,150.0,0.0,-9336.993502909178,2241.312004292425,-0.0004639885142678393,-58.28846533966066,5.350468386114079e-10,207785.0,-0.7900727371812317,87000
0.00015758567620650845,150.0,0.0,-8761.16327628322,2020.0636270624439,-0.0004184832470491535,-58.97178329467777,5.39783354709146e-10,207119.0,-0.8005158902610339,88000
0.0001425700540421527,150.0,0.0,-10620.692231868088,1720.2452560320844,-0.00037808731611585245,-59.63648168945312,5.520075825535264e-10,207285.0,-0.7936605718825333,89000
